EAN13,EAN5,PO,brand,datetime,price,product_name,product_unit,purchaser,quantity,supplier,password_hash,missing_price,banned_supplier,warehouse_alert
2198122550038,55003,900085058,Mogitech,1564977318,$ 34,Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,pcs,"RIVERA,  JOSE L",5,Mogitech,8deb7a6a73484b56d653c5ea8036af88,false,false,red
2198122550038,55003,900085153,Mogitech,1564981631,$ 37,Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,pcs,"CONWAY,  TARA C",10,Mogitech,f4ef3cb9c2bc3c1f9f0e4c1dd242b802,false,false,red
2198122549911,54991,900086438,Mogitech,1564981727,USD 9,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"MCGARRY,  MORGAN J",25,Mogitech,fb8a78b7601c11acd809b05f25c941aa,false,false,green
2198122550193,55019,900085437,Mogitech,1564981891,$ 36,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"WILLIAMS,  MAE F",5,Mogitech,adfa7dec9fc2b9e60ef54a11749c20a5,false,false,green
2198122550064,55006,900087130,Sioneer,1564982736,USD31,SP-FS52 Andrew Jones Designed Floorstanding Loudspeaker,pcs,"VUCKOVICH,  KATHERINE M",25,Sioneer,1cdc8c8945115713322712791fc4e493,false,false,green
2198122550038,55003,900084945,Mogitech,1564982763,$ 11,Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,pcs,"NICKEAS,  SAMANTHA S",5,Mogitech,e6ebaa47b8aa9e881e092f80b4cdd5e3,false,false,red
2198122549911,54991,900083637,Mogitech,1564983332,$ 14,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"RIVERA,  JOSE L",25,Mogitech,f32c7742fc8987322ef8f5a9bc403b23,false,false,green
2198122550038,55003,900086597,Mogitech,1564983826,$ 23,Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,pcs,"JACKSON,  KAREN A",30,Mogitech,2030ee40ad11e70c46870fc8baa98907,false,false,red
2198122550193,55019,900085256,Mogitech,1564983955,$ 27,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"CORONADO,  FRANCISCO",15,Mogitech,30142455c74005f14f4b6235df926032,false,false,green
2198122550745,55074,900084721,Mogitech,1564984388,$23,Mogitech - Harmony 950 Universal Remote - Black,pcs,"SODA,  CHRISTOPHER J",5,Mogitech,88cffa915825108bf6713cdd57414ff3,false,false,green
2198122550495,55049,900087239,Ankyo,1564984916,$ 30,Ankyo TXNR757 7.2 Channel Wireless A/V Receiver w/ HDCP2.2/HDR DTS _ Bluetooth,pcs,"FORD,  CHRISTI D",25,Ankyo,ac9bb8a0715d265adc4228d878dcc108,false,false,green
2198122550038,55003,900085668,Mogitech,1564986260,YEN 29,Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,pcs,"CHUNG,  STEPHEN C",10,Mogitech,ea5845555730fb416795b09434e515c7,false,false,red
2198122550252,55025,900087234,Zamaha,1564986800,$ 18,YSP-4300 Digital Sound Projector Wireless Active Subwoofer (Black),pcs,"LYBROOK,  MICHAEL J",10,Zamaha,dfd8d6a5a4cab608e902785547021dc9,false,false,green
2198122550038,55003,900085138,Mogitech,1564988804,USD 21,Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,pcs,"SIKORSKI,  TERRI A",15,Mogitech,aa1a365e3f2abac3c791ca22029ab634,false,false,red
2198122549911,54991,900085819,Mogitech,1564989070,$ 40,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"JACKSON,  KAREN A",45,Mogitech,cce0bed278deca717766b05564e12710,false,false,green
2198122550745,55074,900084756,Mogitech,1564990090,$ 44,Mogitech - Harmony 950 Universal Remote - Black,pcs,"ANDREWS JR,  THEODORE D",15,Mogitech,af446217bc0a434f1cbf34a113772e2d,false,false,green
2198122549911,54991,900086347,Mogitech,1564990479,$ 22,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"PRONEK,  JON-MICHAEL",10,Mogitech,d1c89134c1cb7ba707c7ba7426f1d7f4,false,false,green
2198122550193,55019,900086473,Mogitech,1564990486,$ 40,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"FLYNN,  JOSEPH P",15,Mogitech,4ff6e956b56ae942467716d7ed9eed5e,false,false,green
2198122549911,54991,900084435,Mogitech,1564990522,$ 20,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"JONES,  DERRICK L",15,Mogitech,826dc5bb5f526841935e47a3f99772a2,false,false,green
2198122550745,55074,900085908,Mogitech,1564992593,$ 7,Mogitech - Harmony 950 Universal Remote - Black,pcs,"LORENZO,  ANGEL L",15,Mogitech,20ff13474be0c9d3c6eabb0ad1e8e5c4,false,false,green
2198122550745,55074,900084683,Mogitech,1564993493,$ 32,Mogitech - Harmony 950 Universal Remote - Black,pcs,"KELLY,  CARVEL T",30,Mogitech,7e223a0164bf4e5643f502de06ca7452,false,false,green
2198122549911,54991,900084521,Mogitech,1564995447,$ 22,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"NICKEAS,  SAMANTHA S",10,Mogitech,495d7e10daaa625aab33852bb55e1b47,false,false,green
2198122549911,54991,900084141,Mogitech,1564995463,$ 13,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"PINEDA,  LESTER",20,Mogitech,b87954b33e604d01ee8105968212fe2f,false,false,green
2198122550745,55074,900086041,Mogitech,1564996986,$ 28,Mogitech - Harmony 950 Universal Remote - Black,pcs,"PRONEK,  JON-MICHAEL",15,Mogitech,fbf3cf7de81bf3abdec79706811edf5f,false,false,green
2198122550502,55050,900087177,Karsair,1564997330,$ 37,Karsair - VENGEANCE Series 16GB (2PK 8GB) 2.4GHz DDR4 Laptop Memory - Black,pcs,"PALLER,  MATTHEW C",10,Karsair,dbf43db4e4e642a9f866b640fb4c81d5,false,false,red
2198122550009,55000,900086962,Olitscreens,1565001624,USD 22,M80UWH Manual Series Projection Screen (39.6 x 69.6),pcs,"ROBINSON,  JOHN",5,Olitscreens,8e896966c69c686dc42fdf047fdb4fd5,false,true,red
2198122550745,55074,900085789,Mogitech,1565002250,USD 11,Mogitech - Harmony 950 Universal Remote - Black,pcs,"BANKOLE,  OLALERE D",5,Mogitech,71798858a49c06f63e79d795b2551095,false,false,green
2198122550721,55072,900087192,Opple,1565002300,$ 18,"15.4 NakBook Pro with Touch Bar (Late 2016, Space Gray)",pcs,"HIGGINS,  MICHAEL J",20,Opple,98a2f662d95628b2d270d8fd43a95ce9,false,false,green
2198122550721,55072,900087192,Opple,1565002300,$ 18,"15.4 NakBook Pro with Touch Bar (Late 2016, Space Gray)",pcs,"HIGGINS,  MICHAEL J",20,Opple,98a2f662d95628b2d270d8fd43a95ce9,false,false,red
2198122550185,55018,900087192,Opple,1565002300,$ 18,"15.4 NakBook Pro with Touch Bar (Late 2016, Space Gray)",pcs,"HIGGINS,  MICHAEL J",20,Opple,98a2f662d95628b2d270d8fd43a95ce9,false,false,green
2198122550185,55018,900087192,Opple,1565002300,$ 18,"15.4 NakBook Pro with Touch Bar (Late 2016, Space Gray)",pcs,"HIGGINS,  MICHAEL J",20,Opple,98a2f662d95628b2d270d8fd43a95ce9,false,false,red
2198122550038,55003,900084218,Mogitech,1565003561,$ 20,Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,pcs,"BURGOS,  DIANA M",10,Mogitech,3d3b787fcd08d061223873e99b8b8562,false,false,red
2198122549911,54991,900085785,Mogitech,1565004846,$ 44,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"WILKINS,  SHANE E",10,Mogitech,fca4173ac5e311260ed513eb42d9b8bf,false,false,green
2198122550038,55003,900085381,Mogitech,1565005573,$27,Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,pcs,"PETERSON,  QUANTILDA J",20,Mogitech,b90a82d6bc15c2ca9436911d309d1d7c,false,false,red
2198122549898,54989,900086919,Karsair,1565005657,$ 5,Karsair - AX760 760-Watt ATX Power Supply - Black,pcs,"WILKINS,  SHANE E",15,Karsair,8af4aae9453136b77e736e75a30c66d2,false,false,green
2198122550193,55019,900085197,Mogitech,1565006253,$ 42,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"DEL PILAR,  DAVID R",15,Mogitech,8e88a40f6cc3320a11a20ede0d182bb1,false,false,green
2198122549911,54991,900086654,Mogitech,1565007001,YEN 22,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"MUNOZ,  MARTIN",10,Mogitech,898cae60615215903938c26feb8ca670,false,false,green
2198122550193,55019,900085800,Mogitech,1565007023,USD28,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"TEAL,  ERIC M",45,Mogitech,4113a290ebb33b5ec5c8691239f6e205,false,false,green
2198122550038,55003,900086134,Mogitech,1565007667,$ 42,Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,pcs,"BEAL,  JOYCE Y",30,Mogitech,0dca3e836324346875e3ba567594c2af,false,false,red
2198122549911,54991,900085357,Mogitech,1565008083,$ 42,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"LASAK,  KEVIN S",20,Mogitech,722cdf52b31004aa21e08b4efadd1bf9,false,false,green
2198122550279,55027,900086874,Mowepro,1565008189,$ 27,Flipside 300 Backpack (Black),pcs,"CHLEBEK,  MICHAEL",30,Mowepro,4a1d2c283743ef4bd90f9d4aa7e4de7f,false,false,red
2198122550193,55019,900085288,Mogitech,1565008860,$ 10,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"PETERSON,  QUANTILDA J",5,Mogitech,0248c2ba0cdc0f354ba1d46bdd1056cf,false,false,green
2198122549911,54991,900086174,Mogitech,1565009270,$ 16,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"HENRY,  EAMON",15,Mogitech,2b96b291fdb8f2730a8579502fbbb85f,false,false,green
2198122550038,55003,900084234,Mogitech,1565010406,$ 28,Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,pcs,"ANDREWS JR,  THEODORE D",30,Mogitech,82546cb608c09a5ccf3c8b20f1b3848c,false,false,red
2198122550038,55003,900086013,Mogitech,1565015561,$ 29,Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,pcs,"BECKER,  DANIELLE",15,Mogitech,560603073b927ff85f90af1db9bd25e5,false,false,red
2198122550412,55041,900087373,Sioneer,1565016251,$ 10,Sioneer GM-D8601 Class D Mono Amplifier with Wired Bass Boost Remote,pcs,"TILLMAN,  NELSON P",25,Sioneer,e30c9cb72bf2173d1237c05aec2cc96d,false,false,green
2198122550745,55074,900085281,Mogitech,1565018145,$ 43,Mogitech - Harmony 950 Universal Remote - Black,pcs,"KADUS,  DANIEL R",5,Mogitech,129d4f53b8b00a3924d24a49c231d45d,false,false,green
2198122549911,54991,900083883,Mogitech,1565019968,$ 34,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"KEOLIAN,  EVELYN",15,Mogitech,2e8324ba91294f1f2e5a5a3ab946d62b,false,false,green
2198122550193,55019,900085508,Mogitech,1565022882,EUR 40,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"SUGGS,  AISHIA L",5,Mogitech,4cdc21f74ae9a1f80ef446f505d12c11,false,false,green
2198122550745,55074,900084475,Mogitech,1565023367,$ 32,Mogitech - Harmony 950 Universal Remote - Black,pcs,"RAPER,  CRYSTAL D",15,Mogitech,1735b85ec8eb51098d2c49009b2ab2c3,false,false,green
2198122549911,54991,900084844,Mogitech,1565025612,$ 41,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"SUGGS,  AISHIA L",15,Mogitech,e6a93c0d66a779bb445223cd2ab7c090,false,false,green
2198122550193,55019,900083609,Mogitech,1565025936,$ 6,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"DEL PILAR,  DAVID R",5,Mogitech,e2e523609b5f392b9a3adf84ab15a9eb,false,false,green
2198122550745,55074,900085353,Mogitech,1565026833,$42,Mogitech - Harmony 950 Universal Remote - Black,pcs,"ROBINSON,  JOHN",15,Mogitech,47887da451851b30db9e8f622fd7003c,false,false,green
2198122550193,55019,900085384,Mogitech,1565026935,$ 34,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"CONWAY,  TARA C",25,Mogitech,edee3565bfe57adab8928b4400e2cedc,false,false,green
2198122550193,55019,900085015,Mogitech,1565027575,EUR 36,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"CEPEK,  MARYJO",15,Mogitech,a1505adeceec986cc1a25689540866af,false,false,green
2198122550693,55069,900087436,Karsair,1565029960,$5,Karsair - VENGEANCE LED Series 16GB (2PK 8GB) 3.0GHz DDR4 Desktop Memory with LED Lighting - Black,pcs,"JONES,  DERRICK L",10,Karsair,1aee651635e16ce80fc1974a4b65dae0,false,false,green
2198122550745,55074,900084709,Mogitech,1565030697,$ 35,Mogitech - Harmony 950 Universal Remote - Black,pcs,"CZEKALSKA,  JUSTYNA",15,Mogitech,9d9b72cf1bfffe30e253d84b7e41f5cc,false,false,green
2198122550038,55003,900083999,Mogitech,1565032188,$ 10,Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,pcs,"SANCHEZ,  IVAN A",15,Mogitech,682a5ebf7d4115ea96a673f31bb552bd,false,false,red
2198122549911,54991,900084981,Mogitech,1565032489,$ 34,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"WYNN,  JAMES B",15,Mogitech,d2832eba9059edd2b9748bd93536bf5c,false,false,green
2198122550193,55019,900086730,Mogitech,1565032691,$ 34,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"SIMS,  TYRA K",5,Mogitech,8c2d674c8015ddc956fb8ab779cdc4b6,false,false,green
2198122550745,55074,900084114,Mogitech,1565032730,EUR 7,Mogitech - Harmony 950 Universal Remote - Black,pcs,"RAPER,  CRYSTAL D",5,Mogitech,37aa9c18c28f91469119ba786fc7bd1b,false,false,green
2198122550193,55019,900084857,Mogitech,1565033264,YEN 16,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"OTERO,  LUIS A",5,Mogitech,5fff010d68ea1e9ef255d853914e593f,false,false,green
2198122550038,55003,900083786,Mogitech,1565036072,$ 41,Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,pcs,"MCGARRY,  MORGAN J",15,Mogitech,be1aa2eb565bc5b7e0e1ff02fef7f087,false,false,red
2198122549911,54991,900084381,Mogitech,1565036708,$ 39,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"CORONADO,  FRANCISCO",10,Mogitech,8e05c2f4c1afa2b3ed3bce8b64445af8,false,false,green
2198122550616,55061,900087476,Reagate,1565038275,$ 40,Details About Reagate 4 Terabyte (4tb) Superspeed Usb 3.0 Game Drive For Xbox One Stea4000402,pcs,"WYANT,  LINDA",25,Reagate,04ed063c5509e3641e271122714bf3f1,false,false,green
2198122549911,54991,900084975,Mogitech,1565038441,$ 40,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"FAGAN,  SUSAN B",5,Mogitech,4d836ee101283d0f4dd8bf35b02227a8,false,false,green
2198122550193,55019,900083859,Mogitech,1565040185,$ 6,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"CONWAY,  TARA C",15,Mogitech,6d6f026aa6da9798a7227735ea855a2c,false,false,green
2198122549898,54989,900087247,Karsair,1565041480,$ 39,Karsair - AX760 760-Watt ATX Power Supply - Black,pcs,"PATTON,  CARDEA L",5,Karsair,ef8126c488cff4be82b5b0d1c5161110,false,false,green
2198122550193,55019,900084247,Mogitech,1565041507,$ 14,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"KELLY,  CARVEL T",5,Mogitech,8a2c77bce25ea8ef43fedea0ab62d908,false,false,green
2198122550803,55080,900087199,Zamaha,1565042773,$ 20,Zamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black,pcs,"CRASE,  BRANDON",15,Zamaha,b60e308a4dd9c761972d835c8d4e7abd,false,false,green
2198122550803,55080,900087199,Zamaha,1565042773,$ 20,Zamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black,pcs,"CRASE,  BRANDON",15,Zamaha,b60e308a4dd9c761972d835c8d4e7abd,false,false,green
2198122550788,55078,900087199,Zamaha,1565042773,$ 20,Zamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black,pcs,"CRASE,  BRANDON",15,Zamaha,b60e308a4dd9c761972d835c8d4e7abd,false,false,green
2198122550788,55078,900087199,Zamaha,1565042773,$ 20,Zamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black,pcs,"CRASE,  BRANDON",15,Zamaha,b60e308a4dd9c761972d835c8d4e7abd,false,false,green
2198122550038,55003,900084550,Mogitech,1565043622,$ 30,Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,pcs,"NASH,  SHAVONNE",5,Mogitech,7969f3757706468e2a77bf2c60ab2d8f,false,false,red
2198122549911,54991,900085958,Mogitech,1565044083,$ 7,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"HUTCHERSON,  DARRYL L",5,Mogitech,245a9e0c608cca8847868f1fd020cf27,false,false,green
2198122549911,54991,900086443,Mogitech,1565044171,$ 12,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"JONES,  DARIUS",25,Mogitech,3c0c2d28b112934d02ede32946be7036,false,false,green
2198122549898,54989,900087100,Karsair,1565044571,$ 13,Karsair - AX760 760-Watt ATX Power Supply - Black,pcs,"HOWARD,  JAMIE",30,Karsair,afda7104aa6d4d2d6a1078045a76a608,false,false,green
2198122550193,55019,900084409,Mogitech,1565045511,$ 13,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"ANDREWS JR,  THEODORE D",5,Mogitech,94b7ec6f25516b07b9d56a2e64d45246,false,false,green
2198122550059,55005,900086815,Apson,1565046439,$ 41,Apson EX5250 Pro Wireless Business Projector,pcs,"STIFF,  ROSCO",5,Apson,f9468eb75bb57e360cc0b857da003829,false,false,green
2198122550745,55074,900086412,Mogitech,1565050714,$ 13,Mogitech - Harmony 950 Universal Remote - Black,pcs,"HERNANDEZ,  JULIO C",15,Mogitech,a587e167d81d8af134b54c3463fe30fc,false,false,green
2198122549911,54991,900083915,Mogitech,1565051629,$ 38,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"KADUS,  DANIEL R",10,Mogitech,3da545bb0bcc377b2c12cab4664d164a,false,false,green
2198122549911,54991,900086395,Mogitech,1565051643,$ 16,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"BALLANTYNE,  ROBERT P",30,Mogitech,38d10c7b198d34b555cc32dea892ff03,false,false,green
2198122549911,54991,900085340,Mogitech,1565052597,$ 23,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"LESLIE,  LORNA M",5,Mogitech,d414262986bc440e5be509d3988fe789,false,false,green
2198122549911,54991,900084656,Mogitech,1565054230,$ 24,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"CEPEK,  MARYJO",45,Mogitech,8064c92a6e6ee10320c66dad498d278f,false,false,green
2198122550745,55074,900086569,Mogitech,1565055554,$ 21,Mogitech - Harmony 950 Universal Remote - Black,pcs,"LESLIE,  LORNA M",5,Mogitech,1ccc05b44dbd169ca58f08c83aa564a1,false,false,green
2198122550193,55019,900085369,Mogitech,1565055592,$ 22,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"RIEGER,  DANIEL J",15,Mogitech,4c19732b74ada6d597eec2880c7d9913,false,false,green
2198122550745,55074,900085814,Mogitech,1565056374,$ 17,Mogitech - Harmony 950 Universal Remote - Black,pcs,"WYANT,  LINDA",5,Mogitech,9a1e237a9271be32defe04602f02ae61,false,false,green
2198122550745,55074,900083833,Mogitech,1565056542,$ 18,Mogitech - Harmony 950 Universal Remote - Black,pcs,"SUGGS,  AISHIA L",10,Mogitech,d918cf2a50f3d69a862d062bfa0d2cd7,false,false,green
2198122550193,55019,900085726,Mogitech,1565057039,EUR 44,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"LORENZO,  ANGEL L",35,Mogitech,650e1d8495d7f4dd96b6c89ab26b5753,false,false,green
2198122550745,55074,900084649,Mogitech,1565060775,$ 37,Mogitech - Harmony 950 Universal Remote - Black,pcs,"ANDREWS JR,  THEODORE D",15,Mogitech,1c4fca081a24c75546aa25d5d84a8ffd,false,false,green
2198122549875,54987,900087437,Olitscreens,1565061875,$ 27,Aeon 71.5 x 130.9 16:9 Fixed Frame Projection Screen with CineWhite Projection Surface,pcs,"LORENZO,  ANGEL L",45,Olitscreens,2ae1e4cd30d494478dd461ff5c3b5dae,false,true,green
2198122550193,55019,900084872,Mogitech,1565062185,$ 16,Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),pcs,"CORONADO,  FRANCISCO",5,Mogitech,8a617d66daa682bce208cc632c194b4c,false,false,green
2198122550038,55003,900084349,Mogitech,1565062225,$ 39,Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,pcs,"ALDRICH,  JEFFREY S",10,Mogitech,97937bf6b4bcdc914d625318f0dedfb0,false,false,red
2198122550038,55003,900083617,Mogitech,1565064787,$ 5,Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,pcs,"AGUILAR,  LUIS",30,Mogitech,52fb4d583479a6086009b8551cb344e3,false,false,red
2198122549911,54991,900086199,Mogitech,1565065811,$ 37,Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows,pcs,"CRASE,  BRANDON",5,Mogitech,c5a3d4d2d3984616078e36c1fbea25d7,false,false,green
2198122550745,55074,900086461,Mogitech,1565067670,$ 34,Mogitech - Harmony 950 Universal Remote - Black,pcs,"KROLL,  BRIAN P",5,Mogitech,f1929c08c874064654aa0913dd33b2ba,false,false,green
2198122550038,55003,900085852,Mogitech,1565067694,$ 18,Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures,pcs,"STIFF,  ROSCO",10,Mogitech,5309c5c91f6a6ced0407aa2d532d63db,false,false,red
2198122550745,55074,900084674,Mogitech,1565068456,USD 6,Mogitech - Harmony 950 Universal Remote - Black,pcs,"FAGAN,  SUSAN B",5,Mogitech,3117d623421d46712cbfad956a741b77,false,false,green
